id,key,value,type
5982655,tlid,195422236:195431402:195431405:195431406:195750316,tiger
5982655,zip_left,92028,tiger
5982655,zip_left_1,92028,tiger
5982655,zip_right,92028,tiger
5982655,zip_right_1,92028,tiger
5983896,highway,residential,regular
5983896,name,Via Entrada,regular
5983896,cfcc,A41,tiger
5983896,county,"San Diego, CA",tiger
5983896,name_base,Via Entrada,tiger
5983896,reviewed,no,tiger
5983896,separated,no,tiger
5983896,source,tiger_import_dch_v0.6_20070809,tiger
5983896,tlid,195428643:195286940,tiger
5983896,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
5983896,zip_left,92028,tiger
5983896,zip_right,92028,tiger
5986085,highway,residential,regular
5986085,name,Morro Road,regular
5986085,cfcc,A41,tiger
5986085,county,"San Diego, CA",tiger
5986085,name_base,Morro,tiger
5986085,name_type,Rd,tiger
5986085,reviewed,no,tiger
5986085,separated,no,tiger
5986085,source,tiger_import_dch_v0.6_20070809,tiger
5986085,tlid,195697901,tiger
5986085,zip_left,92028,tiger
5986085,zip_right,92028,tiger
5987816,highway,residential,regular
5987816,name,Audrey Court,regular
5987816,cfcc,A41,tiger
5987816,county,"San Diego, CA",tiger
5987816,name_base,Audrey,tiger
5987816,name_type,Ct,tiger
5987816,reviewed,no,tiger
5987816,separated,no,tiger
5987816,source,tiger_import_dch_v0.6_20070809,tiger
5987816,tlid,195454477,tiger
5987816,zip_left,92028,tiger
5987816,zip_right,92028,tiger
5989513,access,private,regular
5989513,highway,residential,regular
5989513,name,Via del Aquacate,regular
5989513,cfcc,A41,tiger
5989513,county,"San Diego, CA",tiger
5989513,name_base,Via del Aquacate,tiger
5989513,reviewed,no,tiger
5989513,separated,no,tiger
5989513,source,tiger_import_dch_v0.6_20070809,tiger
5989513,tlid,195713707:195713708,tiger
5989513,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
5989513,zip_left,92028,tiger
5989513,zip_right,92028,tiger
5991086,hgv,designated,regular
5991086,state_network,yes,hgv
5991086,highway,primary,regular
5991086,name,Pala Road,regular
5991086,ref,SR 76,regular
5991086,hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
5991086,cfcc,A21,tiger
5991086,county,"San Diego, CA",tiger
5991086,name_base,Pala,tiger
5991086,name_base_1,Highway 76,tiger
5991086,name_base_2,State Highway 76,tiger
5991086,name_type,Rd,tiger
5991086,reviewed,no,tiger
5991086,zip_left,92061,tiger
5991086,zip_right,92061,tiger
5992174,highway,residential,regular
5992174,name,Buckboard Lane,regular
5992174,cfcc,A41,tiger
5992174,county,"San Diego, CA",tiger
5992174,name_base,Buckboard,tiger
5992174,name_type,Ln,tiger
5992174,reviewed,no,tiger
5992174,separated,no,tiger
5992174,source,tiger_import_dch_v0.6_20070809,tiger
5992174,tlid,195422191,tiger
5992174,zip_left,92028,tiger
5992174,zip_right,92028,tiger
5993447,highway,residential,regular
5993447,name,Westview Court,regular
5993447,cfcc,A41,tiger
5993447,county,"San Diego, CA",tiger
5993447,name_base,Westview,tiger
5993447,name_type,Ct,tiger
5993447,reviewed,no,tiger
5993447,separated,no,tiger
5993447,source,tiger_import_dch_v0.6_20070809,tiger
5993447,tlid,195440767,tiger
5993447,zip_left,92028,tiger
5993447,zip_right,92028,tiger
5995401,highway,track,regular
5995401,name,Hidden Oaks Road,regular
5995401,source,bing_imagery_0.25m_201005,regular
5995401,cfcc,A41,tiger
5995401,county,"San Diego, CA",tiger
5995401,name_base,Hidden Oaks,tiger
5995401,name_type,Rd,tiger
5995401,separated,no,tiger
5995401,source,tiger_import_dch_v0.6_20070809,tiger
5995401,tlid,195711040,tiger
5995401,tracktype,grade3,regular
5997493,highway,residential,regular
5997493,name,Roblar Road,regular
5997493,cfcc,A41,tiger
5997493,county,"San Diego, CA",tiger
5997493,name_base,Roblar,tiger
5997493,name_type,Rd,tiger
5997493,reviewed,no,tiger
5997493,separated,no,tiger
5997493,source,tiger_import_dch_v0.6_20070809,tiger
5997493,tlid,195279500:195279501:195279503,tiger
5999831,highway,residential,regular
5999831,name,Via Ranchitos,regular
5999831,cfcc,A41,tiger
5999831,county,"San Diego, CA",tiger
5999831,name_base,Via Ranchitos,tiger
5999831,reviewed,no,tiger
5999831,separated,no,tiger
5999831,source,tiger_import_dch_v0.6_20070809,tiger
5999831,tlid,195750242:195281738:195281744:195428570:195281757:195428572:195428573,tiger
5999831,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
5999831,zip_left,92028,tiger
5999831,zip_left_1,92028,tiger
5999831,zip_left_2,92028,tiger
5999831,zip_right,92028,tiger
6002597,highway,residential,regular
6002597,name,Pauma Vista Drive,regular
6002597,cfcc,A41,tiger
6002597,county,"San Diego, CA",tiger
6002597,name_base,Pauma Vista,tiger
6002597,name_type,Dr,tiger
6002597,reviewed,no,tiger
6002597,separated,no,tiger
6002597,source,tiger_import_dch_v0.6_20070809,tiger
6002597,tlid,195416710:195309106:195447396:195447397,tiger
6002597,zip_left,92082,tiger
6002597,zip_right,92082,tiger
6004144,highway,residential,regular
6004144,name,Old Bridge Road,regular
6004144,cfcc,A41,tiger
6004144,county,"San Diego, CA",tiger
6004144,name_base,Old Bridge,tiger
6004144,name_type,Rd,tiger
6004144,reviewed,no,tiger
6004144,separated,no,tiger
6004144,source,tiger_import_dch_v0.6_20070809,tiger
6004144,tlid,195286804:195286813,tiger
6004144,zip_left,92028,tiger
6004144,zip_right,92028,tiger
6006719,highway,residential,regular
6006719,name,Torrey Lane,regular
6006719,cfcc,A41,tiger
6006719,county,"San Diego, CA",tiger
6006719,name_base,Torrey,tiger
6006719,name_type,Ln,tiger
6006719,reviewed,no,tiger
6006719,separated,no,tiger
6006719,source,tiger_import_dch_v0.6_20070809,tiger
6006719,tlid,195278976:195278978,tiger
6006719,zip_left,92054,tiger
6006719,zip_right,92054,tiger
6009094,highway,residential,regular
6009094,name,Rancho Camino,regular
6009094,cfcc,A41,tiger
6009094,county,"San Diego, CA",tiger
6009094,name_base,Rancho Camino,tiger
6009094,reviewed,no,tiger
6009094,separated,no,tiger
6009094,source,tiger_import_dch_v0.6_20070809,tiger
6009094,tlid,195441402:195384826:195422091:195422092:195287296:195713810:195713811,tiger
6009094,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6009094,zip_left,92028,tiger
6009094,zip_right,92028,tiger
6011277,highway,residential,regular
6011277,name,Vickers Road,regular
6011277,cfcc,A41,tiger
6011277,county,"San Diego, CA",tiger
6011277,name_base,Vickers,tiger
6011277,name_type,Rd,tiger
6011277,reviewed,no,tiger
6011277,separated,no,tiger
6011277,source,tiger_import_dch_v0.6_20070809,tiger
6011277,tlid,195281454,tiger
6013640,highway,residential,regular
6013640,name,Buena Suerte,regular
6013640,cfcc,A41,tiger
6013640,county,"San Diego, CA",tiger
6013640,name_base,Buena Suerte,tiger
6013640,reviewed,no,tiger
6013640,separated,no,tiger
6013640,source,tiger_import_dch_v0.6_20070809,tiger
6013640,tlid,195750300,tiger
6013640,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6013640,zip_left,92028,tiger
6013640,zip_right,92028,tiger
6016173,highway,residential,regular
6016173,name,De Luz Truck Trail,regular
6016173,name_1,Tenaja Truck Trail,regular
6016173,cfcc,A41,tiger
6016173,county,"San Diego, CA",tiger
6016173,name_base,De Luz Truck Trail,tiger
6016173,name_base_1,Tenaja Truck Trail,tiger
6016173,reviewed,no,tiger
6016173,separated,no,tiger
6016173,source,tiger_import_dch_v0.6_20070809,tiger
6016173,tlid,195281232:195368403:195742881:195742882:195710544:195457100:195457101:195403060:195691895,tiger
6016173,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6019729,highway,residential,regular
6019729,name,Constant Creek Road,regular
6019729,cfcc,A41,tiger
6019729,county,"San Diego, CA",tiger
6019729,name_base,Constant Creek,tiger
6019729,name_type,Rd,tiger
6019729,reviewed,no,tiger
6019729,separated,no,tiger
6019729,source,tiger_import_dch_v0.6_20070809,tiger
6019729,tlid,195713374,tiger
6019729,zip_left,92028,tiger
6019729,zip_right,92028,tiger
6023522,highway,residential,regular
6023522,name,North Mesa Drive,regular
6023522,cfcc,A41,tiger
6023522,county,"San Diego, CA",tiger
6023522,name_base,Mesa,tiger
6023522,name_direction_prefix,N,tiger
6023522,name_type,Dr,tiger
6023522,reviewed,no,tiger
6023522,separated,no,tiger
6023522,source,tiger_import_dch_v0.6_20070809,tiger
6023522,tlid,195309427:195309361:195755563,tiger
6025582,highway,residential,regular
6025582,name,Tierra Nuevo,regular
6025582,cfcc,A41,tiger
6025582,county,"San Diego, CA",tiger
6025582,name_base,Tierra Nuevo,tiger
6025582,reviewed,no,tiger
6025582,separated,no,tiger
6025582,source,tiger_import_dch_v0.6_20070809,tiger
6025582,tlid,195715199,tiger
6025582,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6028446,highway,residential,regular
6028446,name,East Street,regular
6028446,cfcc,A41,tiger
6028446,county,"San Diego, CA",tiger
6028446,name_base,East,tiger
6028446,name_type,St,tiger
6028446,reviewed,no,tiger
6028446,separated,no,tiger
6028446,source,tiger_import_dch_v0.6_20070809,tiger
6028446,tlid,195714340,tiger
6031751,highway,residential,regular
6031751,name,Via Serra,regular
6031751,cfcc,A41,tiger
6031751,county,"San Diego, CA",tiger
6031751,name_base,Via Serra,tiger
6031751,reviewed,no,tiger
6031751,separated,no,tiger
6031751,source,tiger_import_dch_v0.6_20070809,tiger
6031751,tlid,195287808,tiger
6031751,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6031751,zip_left,92028,tiger
6031751,zip_right,92028,tiger
6035461,highway,residential,regular
6035461,name,Joan Lane,regular
6035461,cfcc,A41,tiger
6035461,county,"San Diego, CA",tiger
6035461,name_base,Joan,tiger
6035461,name_type,Ln,tiger
6035461,reviewed,no,tiger
6035461,separated,no,tiger
6035461,source,tiger_import_dch_v0.6_20070809,tiger
6035461,tlid,195281501:195281495:195281496,tiger
6035461,zip_left,92028,tiger
6035461,zip_right,92028,tiger
6040575,highway,residential,regular
6040575,name,Pala Lake Drive,regular
6040575,cfcc,A41,tiger
6040575,county,"San Diego, CA",tiger
6040575,name_base,Pala Lake,tiger
6040575,name_type,Dr,tiger
6040575,reviewed,no,tiger
6040575,separated,no,tiger
6040575,source,tiger_import_dch_v0.6_20070809,tiger
6040575,tlid,195383581:195383576:195383577:195383579,tiger
6040575,zip_left,92028,tiger
6040575,zip_right,92028,tiger
6044379,highway,residential,regular
6044379,name,Morningstar Lane,regular
6044379,cfcc,A41,tiger
6044379,county,"San Diego, CA",tiger
6044379,name_base,Morningstar,tiger
6044379,name_type,Ln,tiger
6044379,reviewed,no,tiger
6044379,separated,no,tiger
6044379,source,tiger_import_dch_v0.6_20070809,tiger
6044379,tlid,195691980,tiger
6044379,zip_left,92028,tiger
6044379,zip_left_1,92028,tiger
6044379,zip_right,92028,tiger
6044379,zip_right_1,92028,tiger
6046221,highway,residential,regular
6046221,name,Vista del Norte,regular
6046221,cfcc,A41,tiger
6046221,county,"San Diego, CA",tiger
6046221,name_base,Vista del Norte,tiger
6046221,reviewed,no,tiger
6046221,separated,no,tiger
6046221,source,tiger_import_dch_v0.6_20070809,tiger
6046221,tlid,195713747,tiger
6046221,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6047450,highway,residential,regular
6047450,name,Via de la Roca,regular
6047450,cfcc,A41,tiger
6047450,county,"San Diego, CA",tiger
6047450,name_base,Via de la Roca,tiger
6047450,reviewed,no,tiger
6047450,separated,no,tiger
6047450,source,tiger_import_dch_v0.6_20070809,tiger
6047450,tlid,195443796:195441480,tiger
6047450,upload_uuid,bulk_upload.pl-5dac241b-d144-4c9c-9e26-b4dec4590a61,tiger
6047450,zip_left,92028,tiger
6047450,zip_right,92028,tiger
6048573,highway,residential,regular
6048573,name,North Stage Terrace,regular
6048573,cfcc,A41,tiger
6048573,county,"San Diego, CA",tiger
6048573,name_base,Stage,tiger
6048573,name_direction_prefix,N,tiger
6048573,name_type,Ter,tiger
6048573,reviewed,no,tiger
6048573,separated,no,tiger
6048573,source,tiger_import_dch_v0.6_20070809,tiger
6048573,tlid,195441712,tiger
6048573,zip_left,92028,tiger
6048573,zip_right,92028,tiger
6049503,highway,residential,regular
6049503,name,Mill Creek Road,regular
6049503,cfcc,A41,tiger
6049503,county,"San Diego, CA",tiger
6049503,name_base,Mill Creek,tiger
6049503,name_type,Rd,tiger
6049503,reviewed,no,tiger
6049503,separated,no,tiger
6049503,source,tiger_import_dch_v0.6_20070809,tiger
6049503,tlid,195448984,tiger
6050576,highway,residential,regular
6050576,name,Nate Harrison Grade,regular
6050576,cfcc,A41,tiger
6050576,county,"San Diego, CA",tiger
6050576,name_base,Nate Harrison,tiger
6050576,name_type,Grd,tiger
6050576,reviewed,no,tiger
6051566,highway,residential,regular
6051566,name,Los Padres Drive,regular
6051566,cfcc,A41,tiger
6051566,county,"San Diego, CA",tiger
6051566,name_base,Los Padres,tiger
6051566,name_type,Dr,tiger
6051566,reviewed,no,tiger
6051566,separated,no,tiger
6051566,source,tiger_import_dch_v0.6_20070809,tiger
6051566,tlid,195759147,tiger
6052900,highway,residential,regular
6052900,name,June Street,regular
6052900,cfcc,A41,tiger
6052900,county,"San Diego, CA",tiger
6052900,name_base,June,tiger
6052900,name_type,St,tiger
6052900,reviewed,no,tiger
6052900,separated,no,tiger
6052900,source,tiger_import_dch_v0.6_20070809,tiger
6052900,tlid,195286920,tiger
6052900,zip_left,92028,tiger
6052900,zip_right,92028,tiger
6053995,highway,residential,regular
6053995,name,F Street,regular
6053995,cfcc,A41,tiger
6053995,county,"San Diego, CA",tiger
6053995,name_base,F,tiger
6053995,name_type,St,tiger
6053995,reviewed,no,tiger
6053995,separated,no,tiger
6053995,source,tiger_import_dch_v0.6_20070809,tiger
6053995,tlid,195743177,tiger
6055481,highway,residential,regular
6055481,name,Helena Road,regular
6055481,cfcc,A41,tiger
6055481,county,"San Diego, CA",tiger
6055481,name_base,Helena,tiger
6055481,name_type,Rd,tiger
6055481,reviewed,no,tiger
6055481,separated,no,tiger
6055481,source,tiger_import_dch_v0.6_20070809,tiger
6055481,tlid,195422579,tiger
6055481,zip_left,92028,tiger
6055481,zip_right,92028,tiger
6056793,highway,residential,regular
6056793,name,Mackey Drive,regular
6056793,cfcc,A41,tiger
6056793,county,"San Diego, CA",tiger
6056793,name_base,Mackey,tiger
6056793,name_type,Dr,tiger
6056793,reviewed,no,tiger
6056793,separated,no,tiger
6056793,source,tiger_import_dch_v0.6_20070809,tiger
6056793,tlid,195287052:195287054,tiger
6056793,zip_left,92028,tiger
6056793,zip_right,92028,tiger
6992785,highway,residential,regular
6992785,name,Hidalgo Drive,regular
6992785,cfcc,A41,tiger
6992785,county,"Riverside, CA",tiger
6992785,name_base,Hidalgo,tiger
6992785,name_type,Dr,tiger
6992785,reviewed,no,tiger
6992785,separated,no,tiger
6992785,source,tiger_import_dch_v0.6_20070809,tiger
6992785,tlid,194725988:194725989:194725991:194725995,tiger
6992785,zip_left,92570,tiger
6992785,zip_right,92570,tiger
6993716,highway,residential,regular
6993716,cfcc,A41,tiger
6993716,county,"Riverside, CA",tiger
6993716,reviewed,no,tiger
6993716,separated,no,tiger
6993716,source,tiger_import_dch_v0.6_20070809,tiger
6993716,tlid,194695994,tiger
6993716,upload_uuid,bulk_upload.pl-1be79c47-45e8-4ca4-8995-bc018e72ba7a,tiger
6995138,bicycle,no,regular
6995138,highway,motorway_link,regular
6995138,oneway,yes,regular
6995138,source,bing_imagery_0.25m_201005;survey;image;CDOT,regular
6995138,source_ref,AM909_DSCX1640,regular
6995138,cfcc,A43,tiger
6995138,county,"Riverside, CA",tiger
6995138,separated,no,tiger
6995138,source,tiger_import_dch_v0.6_20070809,tiger
6995138,tlid,195068452:195068453:194689303,tiger
6995138,upload_uuid,bulk_upload.pl-1be79c47-45e8-4ca4-8995-bc018e72ba7a,tiger
6996659,highway,residential,regular
6996659,cfcc,A41,tiger
6996659,county,"Riverside, CA",tiger
6996659,reviewed,no,tiger
6996659,separated,no,tiger
6996659,source,tiger_import_dch_v0.6_20070809,tiger
6996659,tlid,194725982,tiger
6996659,upload_uuid,bulk_upload.pl-1be79c47-45e8-4ca4-8995-bc018e72ba7a,tiger
6998907,access,private,regular
6998907,highway,residential,regular
6998907,name,Big Canyon Drive,regular
6998907,source,yahoo_imagery;survey;image;RCLIS,regular
6998907,source_ref,AM909_DSCV2626;PM051-028,regular
6998907,cfcc,A41,tiger
6998907,county,"Riverside, CA",tiger
6998907,separated,no,tiger
6998907,source,tiger_import_dch_v0.6_20070809,tiger
6998907,tlid,194706415:194706424,tiger
6998907,upload_uuid,bulk_upload.pl-1be79c47-45e8-4ca4-8995-bc018e72ba7a,tiger
6999851,highway,residential,regular
6999851,cfcc,A41,tiger
6999851,county,"Riverside, CA",tiger
6999851,reviewed,no,tiger
6999851,separated,no,tiger
6999851,source,tiger_import_dch_v0.6_20070809,tiger
6999851,tlid,194724020:194724022:194723518:194723746:194723753:194723555:194724035:194724037:194724033:194724031:194723564:194723566:194723677:194723789,tiger
6999851,upload_uuid,bulk_upload.pl-1be79c47-45e8-4ca4-8995-bc018e72ba7a,tiger
7001103,highway,residential,regular
7001103,name,Oakmont Lane,regular
7001103,cfcc,A41,tiger
7001103,county,"San Bernardino, CA",tiger
7001103,name_base,Oakmont,tiger
7001103,name_type,Ln,tiger
